Provider,num_claims,total_reimbursed,avg_reimbursed,num_beneficiaries,z_total,z_avg,z_claims,flagged_zscore,iso_flag,flagged_isoforest,PotentialFraud
PRV54325,15,142000,9466.666666666666,15,0.14560936717434003,2.2174662192847716,-0.3236822150769623,True,1,False,No
PRV54332,995,333170,334.84422110552765,531,0.8570406125636922,-0.40349431459090906,3.2735482604702715,True,-1,True,No
PRV54337,149,640510,4298.724832214765,132,2.0007937064485253,0.7341947616747352,0.16818399280398597,True,1,False,No
PRV54348,217,959880,4423.410138248848,203,3.189315947595135,0.7699811852739361,0.41778774008685526,True,-1,True,No
PRV54350,1495,1425070,953.2240802675585,530,4.920501285475937,-0.22601066163233555,5.108869931667839,True,-1,True,Yes
PRV54359,490,584210,1192.265306122449,152,1.791275585846859,-0.1574024924886754,1.4198733725607273,False,-1,True,Yes
PRV54367,636,3133880,4927.4842767295595,558,11.279766998892157,0.9146575005419282,1.9557873005504176,True,-1,True,Yes
PRV54372,1617,673000,416.20284477427333,805,2.1217038971829503,-0.38014325372683383,5.5566884194400465,True,-1,True,Yes
PRV54374,854,280020,327.89227166276345,455,0.6592450866315687,-0.405489621139148,2.7559875491925574,True,-1,True,No
PRV54382,257,704830,2742.5291828793775,214,2.2401579252247092,0.2875448838204294,0.5646134737826607,True,1,False,Yes
PRV54460,5,47000,9400.0,5,-0.2079292022245639,2.1983319551989307,-0.3603886485009137,True,1,False,No
PRV54461,12,152000,12666.666666666666,12,0.18282395342685623,3.135910895405148,-0.3346941451041477,True,1,False,No
PRV54497,5,51000,10200.0,5,-0.1930433677235574,2.427943124229025,-0.3603886485009137,True,1,False,No
PRV54498,1,12000,12000.0,1,-0.3381802541083706,2.944568254546736,-0.3750712218704942,True,1,False,No
PRV54499,1,11000,11000.0,1,-0.34190171273362224,2.6575542932591185,-0.3750712218704942,True,1,False,No
PRV54500,2,25000,12500.0,2,-0.2898012919800995,3.0880752351905447,-0.3714005785280991,True,1,False,No
PRV54501,3,40000,13333.333333333334,3,-0.23397941260132524,3.3272535362635596,-0.36772993518570396,True,1,False,No
PRV54502,3,55000,18333.333333333332,3,-0.17815753322255093,4.762323342701646,-0.36772993518570396,True,1,False,No
PRV54514,387,644010,1664.108527131783,305,2.013818811636906,-0.0219769005200777,1.0417971082940283,True,-1,True,Yes
PRV54564,803,229780,286.1519302615193,330,0.47227900529892725,-0.41746968187021666,2.5687847387304052,True,1,False,No
PRV54566,308,755660,2453.4415584415583,247,2.4293196671462494,0.20457269957130392,0.7518162842448126,True,1,False,Yes
PRV54637,13,226000,17384.615384615383,12,0.4582118916954761,4.490028046095445,-0.3310235017617526,True,-1,True,No
PRV54638,6,82000,13666.666666666666,6,-0.07767815034075719,3.4229248566927652,-0.35671800515851854,True,1,False,No
PRV54674,3,27000,9000.0,3,-0.2823583747295963,2.0835263706838836,-0.36772993518570396,True,1,False,No
PRV54675,37,422000,11405.405405405405,34,1.1876177822447935,2.7739113045919366,-0.2429280615442693,True,1,False,Yes
PRV54676,40,375200,9380.0,36,1.0134535185830178,2.1925916759731785,-0.2319161315170839,True,1,False,Yes
PRV54680,18,257000,14277.777777777777,17,0.5735771090782763,3.5983222774796424,-0.3126702850497769,True,1,False,Yes
PRV54688,1032,401660,389.20542635658916,481,1.1119233138071756,-0.3878918897314326,3.4093620641388913,True,-1,True,Yes
PRV54690,840,224960,267.8095238095238,366,0.4543415747252144,-0.42273420860555144,2.7045985423990255,True,-1,True,No
PRV54718,29,302000,10413.793103448275,24,0.7410427472145993,2.4893047297456876,-0.2722932082834304,True,1,False,Yes
PRV54720,9,127000,14111.111111111111,9,0.08978748779556572,3.55048661726504,-0.3457060751313331,True,1,False,No
PRV54742,1892,2969530,1569.5190274841439,989,10.668145273832053,-0.049125407510160285,6.566115338598709,True,-1,True,Yes
PRV54745,828,295740,357.17391304347825,502,0.7177464162205242,-0.39708538125346565,2.6605508222902836,True,-1,True,No
PRV54761,822,216040,262.82238442822387,483,0.42114616378797,-0.4241655872348718,2.638526962235913,True,-1,True,No
PRV54765,239,2000500,8370.292887029289,201,7.061940222204476,1.9027916377391707,0.4985418936195482,True,-1,True,Yes
PRV54772,2115,1751320,828.0472813238771,1061,6.134627161964278,-0.2619381505584652,7.384668803952824,True,-1,True,Yes
PRV54778,1672,998160,596.9856459330143,857,3.331773383769767,-0.32825606583359185,5.758573803271779,True,-1,True,Yes
PRV54781,205,776560,3788.0975609756097,189,2.507098152414008,0.5876376058148984,0.3737400199781136,True,1,False,Yes
PRV54786,1316,415900,316.03343465045594,697,1.1649168846307587,-0.4088932729263146,4.45182477337911,True,-1,True,Yes
PRV54789,3,30000,10000.0,3,-0.27119399885384143,2.370540331971501,-0.36772993518570396,True,1,False,No
PRV54812,12,156000,13000.0,12,0.1977097879278627,3.2315822158343535,-0.3346941451041477,True,1,False,No
PRV54813,1056,300030,284.1193181818182,711,0.7337114737228536,-0.4180530699149727,3.4974575043563747,True,-1,True,No
PRV54818,5,46000,9200.0,5,-0.21165066084981551,2.1409291629414073,-0.3603886485009137,True,1,False,No
PRV54820,1,12000,12000.0,1,-0.3381802541083706,2.944568254546736,-0.3750712218704942,True,1,False,No
PRV54824,10,100000,10000.0,10,-0.010691895086228023,2.370540331971501,-0.34203543178893797,True,1,False,No
PRV54837,1843,524060,284.35160065111234,728,1.567429849537974,-0.41798640160332295,6.386253814821347,True,-1,True,Yes
PRV54876,3,58000,19333.333333333332,3,-0.16699315734679607,5.0493373039892635,-0.36772993518570396,True,1,False,Yes
PRV54879,245,643720,2627.4285714285716,197,2.0127395886355828,0.25450940138130673,0.520565753673919,True,1,False,Yes
PRV54883,1,13000,13000.0,1,-0.33445879548311896,3.2315822158343535,-0.3750712218704942,True,1,False,No
PRV54894,229,1757060,7672.751091703057,209,6.155988334473222,1.7025874038989126,0.46183546019559685,True,-1,True,Yes
PRV54895,3436,1057610,307.80267753201394,1469,3.553014099040976,-0.4112556151312749,12.2335886592568,True,-1,True,Yes
PRV54918,166,874860,5270.240963855422,139,2.872917535276242,1.0130334550717424,0.23058492962470328,True,-1,True,Yes
PRV54936,221,1139730,5157.149321266968,209,3.858620281346639,0.980574574743907,0.4324703134564358,True,-1,True,Yes
PRV54939,1380,407800,295.5072463768116,1163,1.1347730697662206,-0.41478457553286874,4.686745947292399,True,-1,True,Yes
PRV54949,412,525140,1274.611650485437,375,1.5714490248532458,-0.13376794199549996,1.1335631918539069,False,-1,True,No
PRV54955,314,2134890,6799.012738853503,300,7.562067046852042,1.451812298118644,0.7738401442991835,True,-1,True,Yes
PRV54966,1796,502010,279.51559020044544,1289,1.4853716868511757,-0.4193744041195972,6.213733577728775,True,-1,True,Yes
PRV54981,95,816730,8597.157894736842,90,2.6565891453903654,1.9679050622788612,-0.030030747685351397,True,-1,True,No
PRV54986,618,1693410,2740.145631067961,542,5.919117492975956,0.2868607711731005,1.8897157203873052,True,-1,True,Yes
PRV55000,764,1166020,1526.2041884816754,707,3.9564574286045047,-0.06155737103479416,2.425629648376995,True,-1,True,No
PRV55004,2399,703610,293.29303876615256,992,2.2356177457019024,-0.41542008403031716,8.427131513193043,True,-1,True,Yes
PRV55019,285,1857020,6515.859649122807,221,6.527985338653374,1.3705434081842087,0.6673914873697244,True,-1,True,Yes
PRV55022,137,716850,5232.481751824817,123,2.2848898579002337,1.0021960340517395,0.12413627269524433,True,1,False,Yes
PRV55030,311,782900,2517.363344051447,239,2.530692200098103,0.22291914447177583,0.762828214271998,True,-1,True,Yes
PRV55034,612,435780,712.0588235294117,466,1.2388994821007608,-0.29522845729369634,1.867691860332934,False,-1,True,Yes
PRV55037,649,313660,483.2973805855162,448,0.7844349547850331,-0.36088618522289506,2.0035056640015543,True,-1,True,No
PRV55039,2058,816200,396.5986394557823,647,2.6546167723189824,-0.38576993435318974,7.175442133436301,True,-1,True,Yes
PRV55048,94,866240,9215.31914893617,88,2.8408385619265735,2.1453259725611327,-0.03370139102774653,True,-1,True,Yes
PRV55049,148,725150,4899.6621621621625,117,2.3157779644898224,0.9066721652285417,0.16451334946159082,True,1,False,Yes
PRV55067,1,29000,29000.0,1,-0.2749154574790931,7.823805596436233,-0.3750712218704942,True,-1,True,No
PRV55124,9,152000,16888.88888888889,8,0.18282395342685623,4.347747620841755,-0.3457060751313331,True,1,False,No
PRV55128,8,111000,13875.0,8,0.0302441497915398,3.482719431961019,-0.34937671847372825,True,1,False,No
PRV55130,3,28000,9333.333333333334,3,-0.27863691610434466,2.1791976911130897,-0.36772993518570396,True,1,False,No
PRV55131,2,47000,23500.0,2,-0.2079292022245639,6.245228809354337,-0.3714005785280991,True,-1,True,No
PRV55132,10,108000,10800.0,10,0.01907977391578494,2.600151501001595,-0.34203543178893797,True,1,False,No
PRV55133,2,50000,25000.0,2,-0.19676482634880904,6.675749751285763,-0.3714005785280991,True,-1,True,No
PRV55134,1,11000,11000.0,1,-0.34190171273362224,2.6575542932591185,-0.3750712218704942,True,1,False,No
PRV55136,8,102000,12750.0,8,-0.003248977835724783,3.1598287255124493,-0.34937671847372825,True,1,False,No
PRV55137,2,38000,19000.0,2,-0.2414223298518285,4.953665983560058,-0.3714005785280991,True,1,False,No
PRV55140,9,85000,9444.444444444445,9,-0.06651377446500233,2.2110881312561586,-0.3457060751313331,True,1,False,No
PRV55143,1,10000,10000.0,1,-0.3456231713588738,2.370540331971501,-0.3750712218704942,True,1,False,No
PRV55144,2,41000,20500.0,2,-0.23025795397607363,5.384186925491485,-0.3714005785280991,True,-1,True,No
PRV55145,14,143000,10214.285714285714,14,0.14933082579959164,2.4320433236759906,-0.32735285841935746,True,1,False,No
PRV55147,6,112200,18700.0,6,0.03470990014184174,4.867561795173773,-0.35671800515851854,True,1,False,Yes
PRV55149,16,145000,9062.5,16,0.1567737430500949,2.10146474326436,-0.3200115717345672,True,1,False,No
PRV55151,1,10000,10000.0,1,-0.3456231713588738,2.370540331971501,-0.3750712218704942,True,1,False,No
PRV55158,698,508210,728.0945558739255,534,1.5084447303277357,-0.2906259782313495,2.183367187778916,True,-1,True,No
PRV55160,10,120000,12000.0,10,0.06373727741880438,2.944568254546736,-0.34203543178893797,True,1,False,No
PRV55161,2,28000,14000.0,2,-0.27863691610434466,3.518596177121971,-0.3714005785280991,True,1,False,No
PRV55169,721,1011760,1403.2732316227462,585,3.3823852210731893,-0.09684027192775264,2.267791984654004,True,-1,True,No
PRV55172,114,727600,6382.456140350877,98,2.3248955381216887,1.3322547386819097,0.039711475820156196,True,1,False,Yes
PRV55193,44,444380,10099.545454545454,38,1.2709040262779248,2.3991112672087684,-0.21723355814750334,True,1,False,Yes
PRV55194,421,1700900,4040.142517814727,368,5.946991218079091,0.65997802729986,1.166598981935463,True,-1,True,Yes
PRV55209,762,2914700,3825.0656167979005,659,10.464097697409507,0.5982479539575559,2.4182883616922046,True,-1,True,Yes
PRV55215,3393,2284560,673.315649867374,2638,8.119057759293451,-0.30634828903929195,12.075750995533808,True,-1,True,Yes
PRV55230,565,2612740,4624.3185840707965,515,9.340366050928527,0.8276447141654323,1.6951716232403626,True,-1,True,Yes
PRV55374,33,335000,10151.515151515152,31,0.8638508818479027,2.4140272958029585,-0.25761063491384983,True,1,False,Yes
PRV55375,14,147900,10564.285714285714,14,0.16756597306332457,2.5324982101266564,-0.32735285841935746,True,1,False,Yes
PRV55378,14,132000,9428.57142857143,13,0.10839478092182382,2.2065323540928627,-0.32735285841935746,True,1,False,No
PRV55379,4,36000,9000.0,4,-0.2488652471023317,2.0835263706838836,-0.3640592918433088,True,1,False,No
PRV55382,8,129000,16125.0,8,0.09723040504606896,4.128500844858158,-0.34937671847372825,True,1,False,No
PRV55383,8,70000,8750.0,8,-0.12233565384377663,2.0117728803619794,-0.34937671847372825,True,1,False,No
PRV55385,8,70000,8750.0,7,-0.12233565384377663,2.0117728803619794,-0.34937671847372825,True,1,False,No
PRV55387,6,90000,15000.0,6,-0.04790648133874423,3.8056101384095884,-0.35671800515851854,True,1,False,No
PRV55430,7,79000,11285.714285714286,6,-0.08884252621651205,2.739558282198438,-0.3530473618161234,True,1,False,Yes
PRV55431,2,58000,29000.0,2,-0.16699315734679607,7.823805596436233,-0.3714005785280991,True,-1,True,No
PRV55435,151,1250050,8278.476821192053,133,4.269171596884398,1.8764391449733808,0.17552527948877625,True,-1,True,Yes
PRV55443,38,341390,8983.947368421053,34,0.8876310024632605,2.0789190413053196,-0.23925741820187416,True,1,False,No
PRV55444,128,1313260,10259.84375,109,4.504404996586553,2.4451191159748307,0.0911004826136881,True,-1,True,Yes
PRV55453,795,294610,370.57861635220127,333,0.7135411679739898,-0.39323804425694386,2.539419591991244,True,-1,True,Yes
PRV55456,6,71300,11883.333333333334,6,-0.11749775763094952,2.911083292396514,-0.35671800515851854,True,1,False,No
PRV55462,1907,4713830,2471.85631882538,969,17.159485553858456,0.2098579928952269,6.621174988734635,True,-1,True,Yes
PRV55467,1896,569280,300.253164556962,703,1.7357142085718522,-0.41342243075603685,6.580797911968289,True,-1,True,Yes
PRV55472,23,255090,11090.869565217392,19,0.5664691231040457,2.683635127132646,-0.2943170683378012,True,1,False,Yes
PRV55479,672,162410,241.68154761904762,317,0.2215643377157256,-0.43023330255240855,2.0879304608766422,True,1,False,No
PRV55483,76,778040,10237.368421052632,60,2.5126059111793806,2.4386683827824043,-0.09977297119085898,True,-1,True,Yes
PRV55506,14,124940,8924.285714285714,11,0.08212128302754738,2.061795313614964,-0.32735285841935746,True,1,False,Yes
PRV55509,39,362510,9295.128205128205,38,0.9662282086285748,2.1682322859254346,-0.23558677485947904,True,1,False,Yes
PRV55510,861,255210,296.411149825784,791,0.5669156981390759,-0.41452514262335766,2.781682052589323,True,-1,True,No
PRV55525,933,294250,315.3804930332262,280,0.7122014428688992,-0.40908067628636524,3.045968373241773,True,-1,True,No
PRV55531,122,886130,7263.360655737705,111,2.914858373982828,1.5850866331592324,0.06907662255931729,True,-1,True,Yes
PRV55552,1206,436740,362.1393034825871,547,1.2424720823810025,-0.3956602448741974,4.048054005715645,True,-1,True,No
PRV55586,2,42000,21000.0,2,-0.226536495350822,5.527693906135293,-0.3714005785280991,True,-1,True,No
PRV55606,4,40000,10000.0,3,-0.23397941260132524,2.370540331971501,-0.3640592918433088,True,1,False,No
PRV55658,15,196400,13093.333333333334,14,0.34805671638802815,3.2583701855545315,-0.3236822150769623,True,1,False,No
PRV55659,20,227000,11350.0,18,0.46193335032072774,2.7580091797097848,-0.3053289983649866,True,1,False,Yes
PRV55661,14,202000,14428.57142857143,11,0.3688968846894372,3.64160216053095,-0.32735285841935746,True,1,False,No
PRV55664,20,205000,10250.0,17,0.38006126056519207,2.4422938222934056,-0.3053289983649866,True,1,False,No
PRV55665,1,9000,9000.0,1,-0.34934462998412547,2.0835263706838836,-0.3750712218704942,True,1,False,No
PRV55667,38,382180,10057.368421052632,33,1.039429299787274,2.387005869750633,-0.23925741820187416,True,1,False,Yes
PRV55668,4,47000,11750.0,4,-0.2079292022245639,2.872814764224832,-0.3640592918433088,True,1,False,No
PRV55670,9,98000,10888.888888888889,8,-0.018134812336731265,2.62566385311605,-0.3457060751313331,True,1,False,Yes
PRV55676,167,1040300,6229.34131736527,150,3.4885956502378703,1.288308646804958,0.23425557296709842,True,-1,True,Yes
PRV55689,577,1226770,2126.117850953206,361,4.18253604008854,0.11062622566172255,1.7392193433491043,True,-1,True,Yes
PRV55706,1,12000,12000.0,1,-0.3381802541083706,2.944568254546736,-0.3750712218704942,True,1,False,No
PRV55715,864,730210,845.1504629629629,421,2.3346085451335954,-0.2570292986456095,2.7926939826165085,True,-1,True,Yes
PRV55790,5,48000,9600.0,5,-0.20420774359931226,2.2557347474564544,-0.3603886485009137,True,1,False,No
PRV55791,10,129000,12900.0,10,0.09723040504606896,3.202880819705592,-0.34203543178893797,True,1,False,No
PRV55793,6,72000,12000.0,6,-0.11489273659327338,2.944568254546736,-0.35671800515851854,True,1,False,No
PRV55810,1,12000,12000.0,1,-0.3381802541083706,2.944568254546736,-0.3750712218704942,True,1,False,No
PRV55811,2,41000,20500.0,2,-0.23025795397607363,5.384186925491485,-0.3714005785280991,True,-1,True,No
PRV55812,17,161000,9470.588235294117,16,0.2163170810541208,2.2185917642309976,-0.31634092839217204,True,1,False,Yes
PRV55817,25,222000,8880.0,23,0.44332605719446966,2.0490846953293698,-0.28697578165301096,True,1,False,No
PRV55830,10,103120,10312.0,8,0.0009190558245570318,2.4600886878932378,-0.34203543178893797,True,1,False,No
PRV55831,810,235090,290.2345679012346,471,0.49203995059901334,-0.41629790786874005,2.5944792421271714,True,-1,True,No
PRV55849,176,1283730,7293.920454545455,167,4.394510323382873,1.5938577220711971,0.26729136304865464,True,-1,True,Yes
PRV55887,6,66000,11000.0,6,-0.13722148834478312,2.6575542932591185,-0.35671800515851854,True,1,False,No
PRV55905,95,789760,8313.263157894737,84,2.5562214062673294,1.886423309269103,-0.030030747685351397,True,-1,True,Yes
PRV55912,107,750080,7010.093457943925,100,2.408553928017345,1.5123954114562248,0.01401697242339024,True,1,False,Yes
PRV55913,1267,373270,294.6093133385951,587,1.0062711034362821,-0.4150422948511383,4.271963249601749,True,-1,True,Yes
PRV55916,127,1311040,10323.149606299212,106,4.496143358438494,2.463288780563972,0.08742983927129297,True,-1,True,No
PRV55934,653,254220,389.31087289433384,218,0.5632314541000768,-0.38786162510293043,2.0181882373711346,True,1,False,Yes
PRV55943,721,484070,671.3869625520111,519,1.4186087191141616,-0.3069018492257594,2.267791984654004,True,-1,True,No
PRV55969,688,204140,296.7151162790698,527,0.3768608061474757,-0.4144379000075015,2.1466607543549645,True,-1,True,No
PRV55971,620,1212000,1954.8387096774193,317,4.1275700961935735,0.06146672083821753,1.8970570070720953,True,-1,True,Yes
PRV55977,1302,371100,285.0230414746544,762,0.9981955382194861,-0.41779368871278794,4.400435766585578,True,-1,True,Yes
PRV55978,401,957490,2387.755610972569,342,3.180421661480784,0.1857199155872989,1.0931861150875604,True,-1,True,No
PRV56006,1090,289380,265.48623853211006,531,0.6940779393639238,-0.42340102391622314,3.6222593779978096,True,-1,True,No
PRV56007,81,836930,10332.469135802468,67,2.731762609620448,2.4659636156440383,-0.0814197544788833,True,-1,True,Yes
PRV56008,1370,476600,347.88321167883214,686,1.390809423183532,-0.399751942255273,4.650039513868448,True,-1,True,Yes
PRV56011,2833,741640,261.7860924814684,1164,2.3771448172202216,-0.42446301749156057,10.020190723792531,True,-1,True,Yes
PRV56017,13,210060,16158.461538461539,12,0.3988918412089653,4.138104773562782,-0.3310235017617526,True,1,False,No
PRV56019,659,186820,283.49013657056145,268,0.31240514275811765,-0.4182336538215889,2.040212097425506,True,1,False,No
PRV56057,9,97000,10777.777777777777,9,-0.021856270961982883,2.5937734129729813,-0.3457060751313331,True,1,False,No
PRV56103,116,691860,5964.310344827586,89,2.1918906068551958,1.212241057513008,0.047052762504946465,True,1,False,Yes
PRV56119,11,120000,10909.09090909091,11,0.06373727741880438,2.6314621149602444,-0.33836478844654283,True,1,False,No
PRV56120,4,36000,9000.0,4,-0.2488652471023317,2.0835263706838836,-0.3640592918433088,True,1,False,No
PRV56121,16,229000,14312.5,16,0.46937626757123097,3.6082880400243513,-0.3200115717345672,True,1,False,No
PRV56123,40,498000,12450.0,38,1.4704486377639168,3.073724537126164,-0.2319161315170839,True,-1,True,No
PRV56124,6,84000,14000.0,6,-0.07023523309025395,3.518596177121971,-0.35671800515851854,True,1,False,No
PRV56129,23,256000,11130.434782608696,21,0.5698556504530248,2.69499089690533,-0.2943170683378012,True,1,False,No
PRV56131,15,141000,9400.0,13,0.1418879085490884,2.1983319551989307,-0.3236822150769623,True,1,False,No
PRV56133,15,144000,9600.0,14,0.15305228442484325,2.2557347474564544,-0.3236822150769623,True,1,False,No
PRV56134,62,768000,12387.09677419355,58,2.475242466581854,3.055670433109685,-0.1511619779843909,True,-1,True,Yes
PRV56202,1,10000,10000.0,1,-0.3456231713588738,2.370540331971501,-0.3750712218704942,True,1,False,No
PRV56225,588,761100,1294.3877551020407,312,2.449564402067618,-0.12809192387065016,1.7795964201154508,True,-1,True,Yes
PRV56243,909,922780,1015.1595159515952,604,3.0512498325983,-0.20823432689258575,2.95787293302429,True,-1,True,No
PRV56248,934,283190,303.2012847965739,477,0.6710421104736163,-0.41257627908771366,3.0496390165841682,True,-1,True,No
PRV56249,1110,875110,788.3873873873874,666,2.873847899932555,-0.2733210938214239,3.695672244845712,True,-1,True,Yes
PRV56260,59,550510,9330.677966101695,53,1.6658624301758793,2.1784355636452637,-0.1621739080115763,True,1,False,No
PRV56268,1113,940670,845.1662174303684,873,3.117826727404051,-0.2570247768935115,3.7066841748728976,True,-1,True,Yes
PRV56270,1043,289970,278.01534036433367,485,0.6962735999528222,-0.4198049967679807,3.449739140905238,True,-1,True,No
PRV56285,13,140000,10769.23076923077,12,0.13816644992383678,2.5913203021927456,-0.3310235017617526,True,1,False,No
PRV56286,1,23000,23000.0,1,-0.2972442092306028,6.101721828710528,-0.3750712218704942,True,-1,True,No
PRV56288,2,24000,12000.0,2,-0.29352275060535116,2.944568254546736,-0.3714005785280991,True,1,False,No
PRV56329,14,177000,12642.857142857143,13,0.27586041905814673,3.1290772296602047,-0.32735285841935746,True,1,False,No
PRV56336,21,237000,11285.714285714286,21,0.49914793657324397,2.739558282198438,-0.3016583550225915,True,1,False,No
PRV56338,10,97400,9740.0,10,-0.020367687511882237,2.295916702036721,-0.34203543178893797,True,1,False,No
PRV56339,1,9000,9000.0,1,-0.34934462998412547,2.0835263706838836,-0.3750712218704942,True,1,False,No
PRV56340,3,57000,19000.0,3,-0.17071461597204768,4.953665983560058,-0.36772993518570396,True,1,False,No
PRV56341,1,18000,18000.0,1,-0.3158515023568609,4.666652022272441,-0.3750712218704942,True,1,False,No
PRV56342,5,52000,10400.0,5,-0.1893219090983058,2.485345916486548,-0.3603886485009137,True,1,False,No
PRV56350,158,812530,5142.594936708861,119,2.640959019164309,0.9763972631777812,0.20121978288554218,True,1,False,Yes
PRV56395,7,107000,15285.714285714286,7,0.015358315290533319,3.887614127348908,-0.3530473618161234,True,1,False,No
PRV56416,1592,2744870,1724.1645728643216,695,9.832082379083024,-0.0047399769351114595,5.464922335880168,True,-1,True,Yes
PRV56437,719,469300,652.712100139082,329,1.3636427752191953,-0.3122617954633954,2.260450697969214,True,-1,True,Yes
PRV56438,133,827300,6220.300751879699,126,2.695924963059275,1.2857138782926647,0.10945369932566379,True,-1,True,Yes
PRV56442,1330,1234150,927.9323308270676,611,4.210000404742897,-0.23326974682714474,4.503213780172642,True,-1,True,Yes
PRV56444,1317,383140,290.91875474563403,790,1.0430019000675157,-0.41610153669226807,4.455495416721505,True,-1,True,Yes
PRV56481,128,668910,5225.859375,85,2.106483131405671,1.0002953194461095,0.0911004826136881,True,1,False,Yes
PRV56519,7,69000,9857.142857142857,7,-0.12605711246902826,2.3295383375018415,-0.3530473618161234,True,1,False,No
PRV56541,54,584000,10814.814814814816,53,1.790494079535556,2.604403559687338,-0.18052712472355198,True,-1,True,Yes
PRV56546,9,80000,8888.888888888889,9,-0.08512106759126042,2.051635930540815,-0.3457060751313331,True,1,False,No
PRV56548,8,124000,15500.0,7,0.07862311191981086,3.949117119053397,-0.34937671847372825,True,1,False,No
PRV56556,880,852530,968.7840909090909,384,2.7898173641743735,-0.22154472134043188,2.8514242760948307,True,-1,True,No
PRV56559,1113,345330,310.26954177897574,807,0.902293549446752,-0.41054759065179564,3.7066841748728976,True,-1,True,No
PRV56560,2313,3212000,1388.672719412019,919,11.570487346696813,-0.10103082277418168,8.11145618574706,True,-1,True,Yes
PRV56575,830,1154530,1391.0,510,3.913697869000363,-0.10036286075359747,2.667892108975074,True,-1,True,Yes
PRV56588,269,1030600,3831.2267657992566,251,3.4524975015729296,0.6000162897385183,0.6086611938914023,True,-1,True,Yes
PRV56592,118,732240,6205.423728813559,99,2.342163106142856,1.2814439649702842,0.05439404918973674,True,1,False,Yes
PRV56608,856,235250,274.8247663551402,421,0.4926353839790536,-0.42072073605314064,2.7633288358773473,True,-1,True,Yes
PRV56647,183,1288910,7043.224043715847,157,4.413787479061676,1.5219043521184032,0.29298586644542063,True,-1,True,Yes
PRV56673,4,42640,10660.0,4,-0.22415476183066096,2.559969546421329,-0.3640592918433088,True,1,False,No
PRV56689,1794,505530,281.7892976588629,796,1.4984712212120614,-0.4187218183351476,6.2063922910439855,True,-1,True,Yes
PRV56748,463,1415780,3057.840172786177,361,4.885928934847349,0.3780435400710999,1.3207660023160588,True,-1,True,Yes
PRV56761,117,832220,7112.991452991453,107,2.7142345394955134,1.5419285726233694,0.050723405847341606,True,-1,True,No
PRV56802,13,185000,14230.76923076923,11,0.3056320880601597,3.5848301681883443,-0.3310235017617526,True,1,False,No
PRV56803,795,319420,401.7861635220126,416,0.8058705564664824,-0.38428104252166606,2.539419591991244,True,-1,True,No
PRV56819,25,220900,8836.0,23,0.43923245270669287,2.0364560810327146,-0.28697578165301096,True,1,False,No
PRV56870,13,119000,9153.846153846154,13,0.060015818793552764,2.1276823647281327,-0.3310235017617526,True,1,False,No
PRV56895,14,145000,10357.142857142857,14,0.1567737430500949,2.47304531814565,-0.32735285841935746,True,1,False,No
PRV56896,3,60000,20000.0,3,-0.15955024009629282,5.240679944847676,-0.36772993518570396,True,-1,True,No
PRV56900,2,19000,9500.0,2,-0.31213004373160924,2.2270333513276923,-0.3714005785280991,True,1,False,No
PRV56903,2,57000,28500.0,2,-0.17071461597204768,7.680298615792425,-0.3714005785280991,True,-1,True,No
PRV56912,7,90000,12857.142857142857,7,-0.04790648133874423,3.190580221364694,-0.3530473618161234,True,1,False,No
PRV56914,6,70000,11666.666666666666,6,-0.12233565384377663,2.8488969341175303,-0.35671800515851854,True,1,False,No
PRV56916,11,113700,10336.363636363636,10,0.04029208807971917,2.467081391677336,-0.33836478844654283,True,1,False,No
PRV56918,7,142000,20285.714285714286,7,0.14560936717434003,5.322683933786995,-0.3530473618161234,True,-1,True,Yes
PRV57016,16,197600,12350.0,15,0.3525224667383301,3.0450231409974022,-0.3200115717345672,True,1,False,No
PRV57017,23,266100,11569.565217391304,21,0.607442382568066,2.8210274625142397,-0.2943170683378012,True,1,False,Yes
PRV57018,33,332690,10081.515151515152,31,0.8552543124235715,2.393936318512825,-0.25761063491384983,True,1,False,Yes
PRV57020,6,53000,8833.333333333334,6,-0.18560045047305418,2.035690710469281,-0.35671800515851854,True,1,False,No
PRV57021,14,137000,9785.714285714286,12,0.12700207404808192,2.309037340267012,-0.32735285841935746,True,1,False,Yes
PRV57023,15,173000,11533.333333333334,15,0.26097458455714023,2.810628405945848,-0.3236822150769623,True,1,False,No
PRV57024,9,132700,14744.444444444445,9,0.11099980195949996,3.732262126080531,-0.3457060751313331,True,1,False,No
PRV57049,22,266560,12116.363636363636,22,0.6091542535356819,2.9779662427692952,-0.29798771168019633,True,1,False,Yes
PRV57073,10,108000,10800.0,9,0.01907977391578494,2.600151501001595,-0.34203543178893797,True,1,False,No
PRV57077,3,29000,9666.666666666666,2,-0.2749154574790931,2.2748690115422954,-0.36772993518570396,True,1,False,No
PRV57080,1,57000,57000.0,1,-0.17071461597204768,15.860196512489523,-0.3750712218704942,True,-1,True,No
PRV57081,37,414000,11189.18918918919,34,1.1578461132427806,2.7118542318811008,-0.2429280615442693,True,1,False,No
PRV57082,5,100000,20000.0,5,-0.010691895086228023,5.240679944847676,-0.3603886485009137,True,1,False,No
PRV57086,6,53000,8833.333333333334,6,-0.18560045047305418,2.035690710469281,-0.35671800515851854,True,1,False,No
PRV57091,4,46000,11500.0,3,-0.21165066084981551,2.8010612739029273,-0.3640592918433088,True,1,False,No
PRV57094,3,48000,16000.0,3,-0.20420774359931226,4.092624099697206,-0.36772993518570396,True,1,False,No
